drug1,drug2,label
piroxicam,chlorthalidone,1
piroxicam,chlorzoxazone,1
piroxicam,cilostazol,1
piroxicam,cimetidine,1
piroxicam,cinnarizine,1
piroxicam,ciprofloxacin,1
piroxicam,cisapride,1
piroxicam,citalopram,1
piroxicam,clobetasol,1
piroxicam,clomipramine,1
piroxicam,clonidine,1
piroxicam,clopidogrel,1
piroxicam,colchicine,1
piroxicam,colistin,1
piroxicam,cyclizine,1
piroxicam,cyclophosphamide,1
piroxicam,dacarbazine,1
piroxicam,desipramine,1
piroxicam,desoximetasone,1
piroxicam,dexrazoxane,1
piroxicam,dextromethorphan,1
piroxicam,diclofenac,1
piroxicam,didanosine,1
piroxicam,diethylstilbestrol,1
piroxicam,diflunisal,1
piroxicam,digoxin,1
piroxicam,dihydroergocristine,1
piroxicam,dihydroergotamine,1
piroxicam,dinoprostone,1
piroxicam,diphenhydramine,1
piroxicam,dipyridamole,1
piroxicam,disopyramide,1
piroxicam,donepezil,1
piroxicam,doxazosin,1
piroxicam,doxepin,1
piroxicam,doxycycline,1
piroxicam,droperidol,1
piroxicam,enalaprilat,1
piroxicam,ephedrine,1
piroxicam,estradiol,1
piroxicam,estrone,1
piroxicam,ethambutol,1
piroxicam,ethosuximide,1
piroxicam,etodolac,1
piroxicam,etomidate,1
piroxicam,etoricoxib,1
piroxicam,felbamate,1
piroxicam,fenofibrate,1
piroxicam,fenoldopam,1
piroxicam,fenoprofen,1
piroxicam,finasteride,1
piroxicam,flecainide,1
piroxicam,floxuridine,1
piroxicam,flucytosine,1
piroxicam,fludrocortisone,1
piroxicam,flumazenil,1
piroxicam,flunarizine,1
piroxicam,fluocinonide,1
piroxicam,fluorometholone,1
piroxicam,fluorouracil,1
piroxicam,fluoxetine,1
piroxicam,fluticasone,1
piroxicam,fluvastatin,1
piroxicam,fluvoxamine,1
piroxicam,fosinopril,1
piroxicam,ganciclovir,1
piroxicam,gatifloxacin,1
piroxicam,gefitinib,1
piroxicam,gemfibrozil,1
piroxicam,gliclazide,1
piroxicam,goserelin,1
piroxicam,griseofulvin,1
piroxicam,haloperidol,1
piroxicam,hydrochlorothiazide,1
piroxicam,hydrocortisone,1
piroxicam,hydroxychloroquine,1
piroxicam,idarubicin,1
piroxicam,ifosfamide,1
piroxicam,iloprost,1
piroxicam,imipramine,1
piroxicam,indapamide,1
piroxicam,isoniazid,1
piroxicam,isradipine,1
piroxicam,itraconazole,1
piroxicam,kanamycin,1
piroxicam,ketoconazole,1
piroxicam,ketoprofen,1
piroxicam,ketorolac,1
piroxicam,labetalol,1
piroxicam,lamivudine,1
piroxicam,lamotrigine,1
piroxicam,lansoprazole,1
piroxicam,latanoprost,1
piroxicam,leflunomide,1
piroxicam,lenalidomide,1
piroxicam,leucovorin,1
piroxicam,lisinopril,1
piroxicam,lopinavir,1
piroxicam,loratadine,1
piroxicam,lorazepam,1
piroxicam,losartan,1
piroxicam,lovastatin,1
piroxicam,maprotiline,1
piroxicam,melatonin,1
piroxicam,meloxicam,1
piroxicam,memantine,1
piroxicam,methazolamide,1
piroxicam,methotrexate,1
piroxicam,methyldopa,1
piroxicam,methysergide,1
piroxicam,metoclopramide,1
piroxicam,metolazone,1
piroxicam,metronidazole,1
piroxicam,miconazole,1
piroxicam,midodrine,1
piroxicam,milnacipran,1
piroxicam,minoxidil,1
piroxicam,mirtazapine,1
piroxicam,modafinil,1
piroxicam,moxifloxacin,1
piroxicam,nabumetone,1
piroxicam,nadolol,1
piroxicam,naphazoline,1
piroxicam,naproxen,1
piroxicam,nelfinavir,1
piroxicam,neomycin,1
piroxicam,nevirapine,1
piroxicam,nicardipine,1
piroxicam,nicergoline,1
piroxicam,nicorandil,1
piroxicam,nifedipine,1
piroxicam,nisoldipine,1
piroxicam,ofloxacin,1
piroxicam,olanzapine,1
piroxicam,omeprazole,1
piroxicam,ondansetron,1
piroxicam,oxacillin,1
piroxicam,oxandrolone,1
piroxicam,oxaprozin,1
piroxicam,oxymetazoline,1
piroxicam,paclitaxel,1
piroxicam,palonosetron,1
piroxicam,pantoprazole,1
piroxicam,paromomycin,1
piroxicam,paroxetine,1
piroxicam,pentamidine,1
piroxicam,pentobarbital,1
piroxicam,perhexiline,1
piroxicam,perindopril,1
piroxicam,phenazopyridine,1
piroxicam,phenelzine,1
piroxicam,phentermine,1
piroxicam,phenylbutazone,1
piroxicam,phenylpropanolamine,1
piroxicam,phenytoin,1
piroxicam,pindolol,1
piroxicam,piperacillin,1
piroxicam,piracetam,1
pramipexole,acarbose,1
pramipexole,acetazolamide,1
pramipexole,allopurinol,1
pramipexole,alprazolam,1
pramipexole,amifostine,1
pramipexole,amikacin,1
pramipexole,amisulpride,1
pramipexole,amitriptyline,1
pramipexole,amlodipine,1
pramipexole,amoxapine,1
pramipexole,amoxicillin,1
pramipexole,apomorphine,1
pramipexole,aripiprazole,1
pramipexole,asenapine,1
pramipexole,atenolol,1
pramipexole,auranofin,1
pramipexole,azacitidine,1
pramipexole,aztreonam,1
pramipexole,bacitracin,1
pramipexole,baclofen,1
pramipexole,benperidol,1
pramipexole,benserazide,1
pramipexole,bepridil,1
pramipexole,betaxolol,1
pramipexole,bisoprolol,1
pramipexole,bosentan,1
pramipexole,bromocriptine,1
pramipexole,brompheniramine,1
pramipexole,budesonide,1
pramipexole,bumetanide,1
pramipexole,bupivacaine,1
pramipexole,bupropion,1
pramipexole,buspirone,1
pramipexole,cabergoline,1
pramipexole,capecitabine,1
pramipexole,captopril,1
pramipexole,carbamazepine,1
pramipexole,carbidopa,1
pramipexole,carvedilol,1
pramipexole,cefadroxil,1
pramipexole,cefazolin,1
pramipexole,cefdinir,1
pramipexole,cefmetazole,1
pramipexole,ceftazidime,1
pramipexole,celecoxib,1
pramipexole,cetirizine,1
pramipexole,chlormezanone,1
pramipexole,chlorthalidone,1
pramipexole,chlorzoxazone,1
pramipexole,cilostazol,1
pramipexole,cimetidine,1
pramipexole,ciprofloxacin,1
pramipexole,cisapride,1
pramipexole,citalopram,1
pramipexole,clemastine,1
pramipexole,clomipramine,1
pramipexole,clonidine,1
pramipexole,clopidogrel,1
pramipexole,colchicine,1
pramipexole,colistin,1
pramipexole,crizotinib,1
pramipexole,cyclizine,1
pramipexole,cyproheptadine,1
pramipexole,dacarbazine,1
pramipexole,desipramine,1
pramipexole,dexrazoxane,1
pramipexole,dextromethorphan,1
pramipexole,diclofenac,1
pramipexole,didanosine,1
pramipexole,diflunisal,1
pramipexole,digoxin,1
pramipexole,dihydroergotamine,1
pramipexole,dimenhydrinate,1
pramipexole,dinoprostone,1
pramipexole,diphenhydramine,1
pramipexole,diphenoxylate,1
pramipexole,dipyridamole,1
pramipexole,disopyramide,1
pramipexole,donepezil,1
pramipexole,doxazosin,1
pramipexole,doxepin,1
pramipexole,doxycycline,1
pramipexole,droperidol,1
pramipexole,enalaprilat,1
pramipexole,estradiol,1
pramipexole,ethambutol,1
pramipexole,ethosuximide,1
pramipexole,etodolac,1
pramipexole,etomidate,1
pramipexole,etoricoxib,1
pramipexole,felbamate,1
pramipexole,fenofibrate,1
pramipexole,fenoldopam,1
pramipexole,fenoprofen,1
pramipexole,floxuridine,1
pramipexole,flucytosine,1
pramipexole,flumazenil,1
pramipexole,flunarizine,1
pramipexole,fluoxetine,1
pramipexole,fluvoxamine,1
pramipexole,fosinopril,1
pramipexole,gabapentin,1
pramipexole,ganciclovir,1
pramipexole,gemfibrozil,1
pramipexole,goserelin,1
pramipexole,granisetron,1
pramipexole,haloperidol,1
pramipexole,hydrochlorothiazide,1
pramipexole,hydroxyzine,1
pramipexole,ifosfamide,1
pramipexole,iloprost,1
pramipexole,imipramine,1
pramipexole,indapamide,1
pramipexole,indinavir,1
pramipexole,isoniazid,1
pramipexole,isradipine,1
pramipexole,kanamycin,1
pramipexole,ketoprofen,1
pramipexole,ketorolac,1
pramipexole,labetalol,1
pramipexole,lamivudine,1
pramipexole,lamotrigine,1
pramipexole,lenalidomide,1
pramipexole,levetiracetam,1
pramipexole,lisinopril,1
pramipexole,lopinavir,1
pramipexole,lorazepam,1
pramipexole,losartan,1
pramipexole,loxapine,1
pramipexole,maprotiline,1
pramipexole,meclizine,1
pramipexole,melatonin,1
pramipexole,meloxicam,1
pramipexole,memantine,1
pramipexole,methazolamide,1
pramipexole,methotrexate,1
pramipexole,methyldopa,1
pramipexole,methysergide,1
pramipexole,metoclopramide,1
pramipexole,metolazone,1
pramipexole,milnacipran,1
pramipexole,minoxidil,1
pramipexole,mirtazapine,1
pramipexole,nabumetone,1
pramipexole,nadolol,1
pramipexole,nalbuphine,1
pramipexole,naproxen,1
pramipexole,nelfinavir,1
pramipexole,neomycin,1
pramipexole,nevirapine,1
pramipexole,nicardipine,1
pramipexole,nicorandil,1
pramipexole,nifedipine,1
pramipexole,nisoldipine,1
pramipexole,olanzapine,1
pramipexole,ondansetron,1
pramipexole,orphenadrine,1
pramipexole,oxacillin,1
pramipexole,oxaprozin,1
pramipexole,oxcarbazepine,1
pramipexole,paclitaxel,1
pramipexole,palonosetron,1
pramipexole,pancuronium,1
pramipexole,pantoprazole,1
pramipexole,papaverine,1
pramipexole,paromomycin,1
pramipexole,paroxetine,1
pramipexole,pentamidine,1
pramipexole,pentobarbital,1
pramipexole,perindopril,1
pramipexole,phenazopyridine,1
pramipexole,phenelzine,1
pramipexole,phenylbutazone,1
pramipexole,phenytoin,1
pramipexole,pimozide,1
pramipexole,pindolol,1
pramipexole,piperacillin,1
pramipexole,piracetam,1
pramipexole,piroxicam,1
praziquantel,acenocoumarol,1
praziquantel,albendazole,1
praziquantel,alprazolam,1
praziquantel,aminophylline,1
praziquantel,amitriptyline,1
praziquantel,apomorphine,1
praziquantel,aprepitant,1
praziquantel,aripiprazole,1
praziquantel,artemether,1
praziquantel,asenapine,1
praziquantel,betamethasone,1
praziquantel,betaxolol,1
praziquantel,bortezomib,1
praziquantel,budesonide,1
praziquantel,buspirone,1
praziquantel,caffeine,1
praziquantel,capsaicin,1
praziquantel,carbamazepine,1
praziquantel,carvedilol,1
praziquantel,chlorzoxazone,1
praziquantel,cilostazol,1
praziquantel,cimetidine,1
praziquantel,cinnarizine,1
praziquantel,ciprofloxacin,1
praziquantel,cisapride,1
praziquantel,citalopram,1
praziquantel,clindamycin,1
praziquantel,clobetasol,1
praziquantel,clofazimine,1
praziquantel,clomipramine,1
praziquantel,clonidine,1
praziquantel,clopidogrel,1
praziquantel,crizotinib,1
praziquantel,cyclophosphamide,1
praziquantel,dacarbazine,1
praziquantel,dasatinib,1
praziquantel,dexfenfluramine,1
praziquantel,dextromethorphan,1
praziquantel,diclofenac,1
praziquantel,disopyramide,1
praziquantel,disulfiram,1
praziquantel,docetaxel,1
praziquantel,doxazosin,1
praziquantel,doxepin,1
praziquantel,erythromycin,1
praziquantel,esomeprazole,1
praziquantel,estradiol,1
praziquantel,estrone,1
praziquantel,etoposide,1
praziquantel,etoricoxib,1
praziquantel,felbamate,1
praziquantel,fenofibrate,1
praziquantel,finasteride,1
praziquantel,flecainide,1
praziquantel,flunarizine,1
praziquantel,fluocinonide,1
praziquantel,fluorouracil,1
praziquantel,fluoxetine,1
praziquantel,fluticasone,1
praziquantel,fluvastatin,1
praziquantel,fluvoxamine,1
praziquantel,gatifloxacin,1
praziquantel,gefitinib,1
praziquantel,gemfibrozil,1
praziquantel,griseofulvin,1
praziquantel,haloperidol,1
praziquantel,hydrocortisone,1
praziquantel,hydroxychloroquine,1
praziquantel,hydroxyzine,1
praziquantel,ifosfamide,1
praziquantel,imipramine,1
praziquantel,indinavir,1
praziquantel,isoniazid,1
praziquantel,itraconazole,1
praziquantel,ketoconazole,1
praziquantel,labetalol,1
praziquantel,lansoprazole,1
praziquantel,leflunomide,1
praziquantel,levonorgestrel,1
praziquantel,lidocaine,1
praziquantel,losartan,1
praziquantel,lovastatin,1
praziquantel,maprotiline,1
praziquantel,melatonin,1
praziquantel,memantine,1
praziquantel,metoclopramide,1
praziquantel,metronidazole,1
praziquantel,mexiletine,1
praziquantel,miconazole,1
praziquantel,mirtazapine,1
praziquantel,mitotane,1
praziquantel,modafinil,1
praziquantel,moxifloxacin,1
praziquantel,nabumetone,1
praziquantel,nafcillin,1
praziquantel,naproxen,1
praziquantel,nelfinavir,1
praziquantel,nevirapine,1
praziquantel,nicardipine,1
praziquantel,nifedipine,1
praziquantel,nisoldipine,1
praziquantel,ofloxacin,1
praziquantel,olanzapine,1
praziquantel,omeprazole,1
praziquantel,ondansetron,1
praziquantel,orphenadrine,1
praziquantel,oxcarbazepine,1
praziquantel,oxymetholone,1
praziquantel,paclitaxel,1
praziquantel,pantoprazole,1
praziquantel,paroxetine,1
praziquantel,pentamidine,1
praziquantel,pentobarbital,1
praziquantel,phenelzine,1
praziquantel,phenytoin,1
praziquantel,pimozide,1
prednisolone,acarbose,1
prednisolone,acenocoumarol,1
prednisolone,albendazole,1
prednisolone,aminophylline,1
prednisolone,amlodipine,1
prednisolone,amsacrine,1
prednisolone,aripiprazole,1
prednisolone,azacitidine,1
prednisolone,azithromycin,1
prednisolone,betamethasone,1
prednisolone,bortezomib,1
prednisolone,bromocriptine,1
prednisolone,budesonide,1
prednisolone,bumetanide,1
prednisolone,busulfan,1
prednisolone,cabergoline,1
prednisolone,capecitabine,1
prednisolone,capsaicin,1
prednisolone,carbamazepine,1
prednisolone,celecoxib,1
prednisolone,chlorthalidone,1
prednisolone,ciprofloxacin,1
prednisolone,cisapride,1
prednisolone,clindamycin,1
prednisolone,clobetasol,1
prednisolone,clomipramine,1
prednisolone,clonidine,1
prednisolone,colchicine,1
prednisolone,crizotinib,1
prednisolone,cyclophosphamide,1
prednisolone,cytarabine,1
prednisolone,dacarbazine,1
prednisolone,danazol,1
prednisolone,dasatinib,1
prednisolone,desoximetasone,1
prednisolone,dexrazoxane,1
prednisolone,diclofenac,1
prednisolone,diethylcarbamazine,1
prednisolone,diethylstilbestrol,1
prednisolone,diflunisal,1
prednisolone,digitoxin,1
prednisolone,digoxin,1
prednisolone,dihydroergocristine,1
prednisolone,dihydroergotamine,1
prednisolone,disopyramide,1
prednisolone,docetaxel,1
prednisolone,donepezil,1
prednisolone,doxazosin,1
prednisolone,doxorubicin,1
prednisolone,ephedrine,1
prednisolone,epirubicin,1
prednisolone,erythromycin,1
prednisolone,estradiol,1
prednisolone,estriol,1
prednisolone,estrone,1
prednisolone,etodolac,1
prednisolone,etoposide,1
prednisolone,etoricoxib,1
prednisolone,everolimus,1
prednisolone,famciclovir,1
prednisolone,fenofibrate,1
prednisolone,fenoprofen,1
prednisolone,floxuridine,1
prednisolone,flucytosine,1
prednisolone,fludrocortisone,1
prednisolone,fluocinonide,1
prednisolone,fluorometholone,1
prednisolone,fluorouracil,1
prednisolone,fluticasone,1
prednisolone,galantamine,1
prednisolone,gatifloxacin,1
prednisolone,gliclazide,1
prednisolone,haloperidol,1
prednisolone,hydrochlorothiazide,1
prednisolone,hydroxychloroquine,1
prednisolone,idarubicin,1
prednisolone,ifosfamide,1
prednisolone,indapamide,1
prednisolone,isoniazid,1
prednisolone,itraconazole,1
prednisolone,josamycin,1
prednisolone,ketoconazole,1
prednisolone,ketoprofen,1
prednisolone,ketorolac,1
prednisolone,leflunomide,1
prednisolone,lenalidomide,1
prednisolone,levonorgestrel,1
prednisolone,lopinavir,1
prednisolone,lorazepam,1
prednisolone,mefloquine,1
prednisolone,meloxicam,1
prednisolone,memantine,1
prednisolone,methotrexate,1
prednisolone,methysergide,1
prednisolone,metoclopramide,1
prednisolone,metolazone,1
prednisolone,milnacipran,1
prednisolone,mitotane,1
prednisolone,mitoxantrone,1
prednisolone,moxifloxacin,1
prednisolone,nabumetone,1
prednisolone,naproxen,1
prednisolone,neostigmine,1
prednisolone,nicorandil,1
prednisolone,nizatidine,1
prednisolone,norgestrel,1
prednisolone,ofloxacin,1
prednisolone,oxandrolone,1
prednisolone,oxaprozin,1
prednisolone,oxymetholone,1
prednisolone,paclitaxel,1
prednisolone,pancuronium,1
prednisolone,panobinostat,1
prednisolone,pentamidine,1
prednisolone,phentermine,1
prednisolone,phenylbutazone,1
prednisolone,phenylpropanolamine,1
prednisolone,phenytoin,1
prednisolone,pimozide,1
prednisolone,piroxicam,1
prednisone,acarbose,1
prednisone,acenocoumarol,1
prednisone,acetazolamide,1
prednisone,allopurinol,1
prednisone,alprazolam,1
prednisone,amikacin,1
prednisone,amitriptyline,1
prednisone,amoxicillin,1
prednisone,amsacrine,1
prednisone,auranofin,1
prednisone,azacitidine,1
prednisone,azithromycin,1
prednisone,aztreonam,1
prednisone,bacitracin,1
prednisone,baclofen,1
prednisone,benserazide,1
prednisone,betamethasone,1
prednisone,bisoprolol,1
prednisone,bortezomib,1
prednisone,bromocriptine,1
prednisone,budesonide,1
prednisone,bumetanide,1
prednisone,bupropion,1
prednisone,buspirone,1
prednisone,busulfan,1
prednisone,capecitabine,1
prednisone,capsaicin,1
prednisone,carbamazepine,1
prednisone,carbidopa,1
prednisone,cefadroxil,1
prednisone,cefazolin,1
prednisone,cefdinir,1
prednisone,cefmetazole,1
prednisone,ceftazidime,1
prednisone,celecoxib,1
prednisone,cetirizine,1
prednisone,chlorthalidone,1
prednisone,chlorzoxazone,1
prednisone,cilostazol,1
prednisone,cimetidine,1
prednisone,cinnarizine,1
prednisone,ciprofloxacin,1
prednisone,cisapride,1
prednisone,clindamycin,1
prednisone,clobetasol,1
prednisone,clomipramine,1
prednisone,colchicine,1
prednisone,colistin,1
prednisone,cyclophosphamide,1
prednisone,cytarabine,1
prednisone,dacarbazine,1
prednisone,danazol,1
prednisone,dasatinib,1
prednisone,desipramine,1
prednisone,desoximetasone,1
prednisone,dexrazoxane,1
prednisone,diclofenac,1
prednisone,didanosine,1
prednisone,diethylcarbamazine,1
prednisone,diethylstilbestrol,1
prednisone,diflunisal,1
prednisone,digitoxin,1
prednisone,digoxin,1
prednisone,disopyramide,1
prednisone,docetaxel,1
prednisone,donepezil,1
prednisone,doxepin,1
prednisone,doxorubicin,1
prednisone,doxycycline,1
prednisone,enalaprilat,1
prednisone,ephedrine,1
prednisone,epirubicin,1
prednisone,erythromycin,1
prednisone,estradiol,1
prednisone,estriol,1
prednisone,estrone,1
prednisone,ethambutol,1
prednisone,etodolac,1
prednisone,etomidate,1
prednisone,etoposide,1
prednisone,etoricoxib,1
prednisone,everolimus,1
prednisone,fenofibrate,1
prednisone,fenoldopam,1
prednisone,fenoprofen,1
prednisone,floxuridine,1
prednisone,flucytosine,1
prednisone,fludrocortisone,1
prednisone,flumazenil,1
prednisone,flunarizine,1
prednisone,fluocinonide,1
prednisone,fluorometholone,1
prednisone,fluorouracil,1
prednisone,fluticasone,1
prednisone,fluvoxamine,1
prednisone,fosinopril,1
prednisone,galantamine,1
prednisone,ganciclovir,1
prednisone,gatifloxacin,1
prednisone,gemfibrozil,1
prednisone,gliclazide,1
prednisone,goserelin,1
prednisone,haloperidol,1
prednisone,hydrochlorothiazide,1
prednisone,hydroxychloroquine,1
prednisone,idarubicin,1
prednisone,ifosfamide,1
prednisone,imipramine,1
prednisone,indapamide,1
prednisone,isoniazid,1
prednisone,isradipine,1
prednisone,itraconazole,1
prednisone,josamycin,1
prednisone,kanamycin,1
prednisone,ketoconazole,1
prednisone,ketoprofen,1
prednisone,ketorolac,1
prednisone,labetalol,1
prednisone,lamivudine,1
prednisone,lamotrigine,1
prednisone,leflunomide,1
prednisone,lenalidomide,1
prednisone,levonorgestrel,1
prednisone,lisinopril,1
prednisone,lopinavir,1
prednisone,lorazepam,1
prednisone,maprotiline,1
prednisone,mefloquine,1
prednisone,meloxicam,1
prednisone,memantine,1
prednisone,methazolamide,1
prednisone,methotrexate,1
prednisone,methyldopa,1
prednisone,metoclopramide,1
prednisone,metolazone,1
prednisone,metronidazole,1
prednisone,milnacipran,1
prednisone,mitotane,1
prednisone,mitoxantrone,1
prednisone,moxifloxacin,1
prednisone,nabumetone,1
prednisone,nadolol,1
prednisone,naproxen,1
prednisone,neomycin,1
prednisone,neostigmine,1
prednisone,nevirapine,1
prednisone,nicorandil,1
prednisone,nifedipine,1
prednisone,nisoldipine,1
prednisone,nizatidine,1
prednisone,norgestrel,1
prednisone,ofloxacin,1
prednisone,oxacillin,1
prednisone,oxandrolone,1
prednisone,oxaprozin,1
prednisone,oxymetholone,1
prednisone,paclitaxel,1
prednisone,palonosetron,1
prednisone,pancuronium,1
prednisone,panobinostat,1
prednisone,pantoprazole,1
prednisone,paromomycin,1
prednisone,pentamidine,1
prednisone,pentobarbital,1
prednisone,perindopril,1
prednisone,phenazopyridine,1
prednisone,phenelzine,1
prednisone,phenylbutazone,1
prednisone,phenylpropanolamine,1
prednisone,phenytoin,1
prednisone,pindolol,1
prednisone,piperacillin,1
prednisone,piracetam,1
prednisone,piroxicam,1
prednisone,pramipexole,1
prednisone,prednisolone,1
pregnenolone,haloperidol,1
prilocaine,benzocaine,1
prilocaine,celecoxib,1
prilocaine,cyclophosphamide,1
prilocaine,ifosfamide,1
prilocaine,lidocaine,1
prilocaine,metoclopramide,1
prilocaine,phenazopyridine,1
prilocaine,phenytoin,1
primaquine,acenocoumarol,1
primaquine,albendazole,1
primaquine,alprazolam,1
primaquine,aminophylline,1
primaquine,amisulpride,1
primaquine,amitriptyline,1
primaquine,amodiaquine,1
primaquine,amoxapine,1
primaquine,apomorphine,1
primaquine,aripiprazole,1
primaquine,artemether,1
primaquine,asenapine,1
primaquine,atenolol,1
primaquine,atropine,1
primaquine,azithromycin,1
primaquine,benzocaine,1
primaquine,bepridil,1
primaquine,betaxolol,1
primaquine,bisoprolol,1
primaquine,bortezomib,1
primaquine,brompheniramine,1
primaquine,bupivacaine,1
primaquine,buspirone,1
primaquine,busulfan,1
primaquine,cabergoline,1
primaquine,caffeine,1
primaquine,capsaicin,1
primaquine,carbamazepine,1
primaquine,carvedilol,1
primaquine,celecoxib,1
primaquine,cetirizine,1
primaquine,chlorzoxazone,1
primaquine,cilostazol,1
primaquine,cimetidine,1
primaquine,cinnarizine,1
primaquine,ciprofloxacin,1
primaquine,cisapride,1
primaquine,citalopram,1
primaquine,clemastine,1
primaquine,clofazimine,1
primaquine,clomipramine,1
primaquine,clonidine,1
primaquine,clopidogrel,1
primaquine,colchicine,1
primaquine,crizotinib,1
primaquine,cyclizine,1
primaquine,cyclophosphamide,1
primaquine,cyproheptadine,1
primaquine,dacarbazine,1
primaquine,dasatinib,1
primaquine,desipramine,1
primaquine,dexfenfluramine,1
primaquine,dextromethorphan,1
primaquine,diclofenac,1
primaquine,digitoxin,1
primaquine,digoxin,1
primaquine,dihydroergocristine,1
primaquine,dihydroergotamine,1
primaquine,dimenhydrinate,1
primaquine,diphenhydramine,1
primaquine,disopyramide,1
primaquine,disulfiram,1
primaquine,docetaxel,1
